2;49: 1
23_25_46_52;30_31_60_66: 1
23_25_46_54;2_32_52_63: 1
23_25_46_54;30_32_49_60: 1
23_25_46_60;2_37_41_47: 1
23_25_46_60;3_32_52_58: 1
23_25_46_60;30_32_49_64: 1
23_25_47;32_52_60: 1
23_25_47_50;3_32_52_60: 1
23_25_47_52;30_32_55_57: 1
23_25_47_66;32_52_56_60: 1
23_25_48_54;30_32_64_66: 1
23_25_52;30_41_46_58: 1
23_25_52_54;2_32: 1
23_25_54_60;2_32_37_63: 1
23_26_30_32;2_22_25_63: 1
23_26_30_32;2_25_39_46: 1
23_26_30_32;2_39_41_47: 1
23_26_30_32;2_39_47_63: 1
23_26_30_32;3_25_58_66: 1
23_26_30_32;14_25_52_56: 1
23_26_30_32;25_39_42_52: 1
23_26_30_32;25_39_51_52: 1
23_26_30_32;31_43_46_60: 1
23_26_30_32;38_45_55_57: 1
23_26_30_32;52_54_56_60: 1
23_26_30_43;32_47_52_56: 1
23_26_30_52;25_32_43_46: 1
23_26_30_53;16_25_32_43: 1
23_26_31_32;25_30_37_46: 1
23_26_32_33;25_30_49_64: 1
23_26_32_39;30_38_46_60: 1
23_26_32_43;2_5_36_41: 1
23_26_32_43;2_37_39_53: 1
23_26_32_43;3_25_52_56: 2
23_26_32_43;3_52_56_60: 1
23_26_32_43;24_25_31_49: 1
23_26_32_43;25_27_30_46: 2
23_26_32_43;25_29_30_60: 1
23_26_32_43;25_30_31_46: 1
23_26_32_43;25_30_38_46: 1
23_26_32_43;25_30_41_46: 1
23_26_32_43;25_30_46_60: 2
23_26_32_43;25_30_49_60: 1
23_26_32_43;25_30_52_54: 1
23_26_32_43;25_39_46_52: 1
23_26_32_43;25_39_46_60: 1
23_26_32_43;25_39_47_49: 1
23_26_32_43;30_31_46_60: 1
23_26_32_43;30_45_46_60: 1
23_26_32_43;52_54_56_58: 1
23_26_32_47;2_25_30_52: 1
23_26_32_47;2_25_31_43: 1
23_26_32_47;25_30_31_66: 1
23_26_32_47;25_30_38_52: 1
23_26_32_47;25_30_41_46: 1
23_26_32_47;25_30_43_46: 1
23_26_32_47;25_30_45_46: 1
23_26_32_47;25_30_46_52: 1
23_26_32_47;25_39_51_52: 1
23_26_32_47;30_38_46_60: 1
23_26_32_47;30_49_60_64: 1
23_26_32_52;2_25_39_43: 1
23_26_32_52;25_27_30_46: 1
23_26_32_52;25_30_41_46: 1
23_26_32_52;25_30_49_60: 1
23_26_32_52;25_30_49_64: 1
23_26_38_54;32_47_52_56: 1
23_26_39_43;25_31_32_52: 1
23_26_39_43;31_32_48_60: 1
23_26_39_47;25_30_32_52: 1
23_26_47_54;25_30_32_52: 1
23_27_30_32;2_22_54_63: 1
23_27_30_32;2_47_54_63: 1
23_27_30_32;3_25_49_64: 1
23_27_30_32;3_25_52_56: 1
23_27_30_57;16_25_32_47: 1
23_27_32_38;2_22_39_41: 1
23_27_32_57;31_52_53_60: 1
23_29_30_32;2_3_41_63: 1
23_29_30_32;2_25_39_46: 1
23_29_30_32;2_39_47_54: 1
23_29_30_32;25_31_54_60: 1
23_29_30_32;25_39_45_46: 1
23_29_30_32;25_47_54_60: 2
23_29_30_32;25_47_64_66: 1
23_29_30_32;54: 1
23_29_30_43;25_31_32_49: 1
23_29_30_47;16_25_32_60: 1
23_29_30_60;32_44_51_52: 1
23_29_32;25_46_60: 1
23_29_32_33;25_39_49_64: 1
23_29_32_43;25_30_38_46: 2
23_29_32_43;25_30_41_46: 1
23_29_32_43;25_30_46_60: 2
23_29_32_43;25_31_52_54: 1
23_29_32_43;25_35_52_64: 1
23_29_32_43;25_38_46_60: 1
23_29_32_43;25_39_46_54: 1
23_29_32_43;25_39_46_60: 1
23_29_32_43;30_41_46_60: 1
23_29_32_43;49: 1
23_29_32_47;2_51_52_54: 1
23_29_32_47;3_25_33_60: 1
23_29_32_47;3_25_52_56: 1
23_29_32_47;3_25_52_60: 1
23_29_32_47;3_52_54_56: 1
23_29_32_47;14_41_52_56: 1
23_29_32_47;22_37_39_41: 1
23_29_32_47;24_25_31_43: 1
23_29_32_47;24_25_49_54: 1
23_29_32_47;25_27_30_46: 1
23_29_32_47;25_30_31_42: 1
23_29_32_47;25_30_38_46: 1
23_29_32_47;25_30_41_46: 3
23_29_32_47;25_30_46_60: 2
23_29_32_47;25_30_46_64: 1
23_29_32_47;25_30_49_64: 2
23_29_32_47;25_30_52_60: 3
23_29_32_47;25_31_54_60: 1
23_29_32_47;25_45_46_50: 1
23_29_32_47;30_33_37_66: 1
23_29_32_47;30_38_55_57: 1
23_29_32_47;30_45_51_52: 2
23_29_32_47;30_49_60_64: 1
23_29_32_47;30_51_52_60: 1
23_29_32_47;30_52_55_57: 1
23_29_32_47;39_45_51_52: 1
23_29_32_50;25_30_45_46: 1
23_29_32_52;25_30_46_60: 1
23_29_32_52;30_41_46_60: 1
23_29_37_39;30_32_49_60: 1
23_29_39_60;43_52_54_58: 1
23_29_41_43;2_5_39_63: 1
23_30_31_33;3_25_32_52: 1
23_30_32_33;2_22_39_54: 1
23_30_32_33;2_22_54_63: 1
23_30_32_33;2_25_43_63: 1
23_30_32_33;2_39_41_43: 1
23_30_32_33;2_39_41_47: 1
23_30_32_33;2_39_47_66: 1
23_30_32_33;3_25_48_50: 1
23_30_32_33;25_31_52_54: 1
23_30_32_33;25_39_46_52: 1
23_30_32_33;25_39_52_58: 1
23_30_32_33;25_43_46_48: 1
23_30_32_33;25_43_46_50: 1
23_30_32_33;25_43_52_54: 1
23_30_32_33;25_52_54_60: 1
23_30_32_37;2_14_15_43: 1
23_30_32_37;2_22_39_41: 1
23_30_32_37;2_25_39_43: 1
23_30_32_37;2_25_39_46: 5
23_30_32_37;2_25_41_46: 1
23_30_32_37;2_39_41_43: 1
23_30_32_37;2_39_41_47: 1
23_30_32_37;2_39_41_52: 1
23_30_32_37;2_39_52_56: 1
23_30_32_37;3_25_31_52: 1
23_30_32_37;3_25_46_60: 2
23_30_32_37;3_25_52_56: 1
23_30_32_37;3_25_52_60: 4
23_30_32_37;3_25_54_60: 1
23_30_32_37;3_25_60_66: 1
23_30_32_37;3_27_52_56: 1
23_30_32_37;3_46_52_60: 1
23_30_32_37;3_52_56_60: 3
23_30_32_37;3_52_58_60: 1
23_30_32_37;16_25_39_49: 1
23_30_32_37;21_25_46_47: 1
23_30_32_37;22_25_54_60: 2
23_30_32_37;22_52_54_56: 1
23_30_32_37;24_25_31_43: 1
23_30_32_37;24_25_52_54: 1
23_30_32_37;24_25_52_60: 1
23_30_32_37;24_39_51_52: 1
23_30_32_37;25_27_46_50: 1
23_30_32_37;25_36_39_46: 1
23_30_32_37;25_38_39_46: 1
23_30_32_37;25_39_41_46: 2
23_30_32_37;25_39_43_46: 2
23_30_32_37;25_39_45_46: 1
23_30_32_37;25_39_46_60: 7
23_30_32_37;25_39_52_60: 1
23_30_32_37;25_41_46_60: 1
23_30_32_37;25_43_46_60: 2
23_30_32_37;25_43_52_54: 2
23_30_32_37;25_43_52_60: 1
23_30_32_37;25_43_54_60: 10
23_30_32_37;25_46_47_54: 1
23_30_32_37;25_46_50_60: 1
23_30_32_37;25_46_52_54: 1
23_30_32_37;25_46_54_60: 2
23_30_32_37;25_47_52_58: 1
23_30_32_37;25_47_54_60: 8
23_30_32_37;25_47_60_66: 1
23_30_32_37;25_52_54_60: 6
23_30_32_37;25_52_56_60: 1
23_30_32_37;31_43_54_60: 1
23_30_32_37;31_47_54_58: 1
23_30_32_37;34_38_55_64: 1
23_30_32_37;39_43_52_60: 1
23_30_32_37;39_45_46_60: 1
23_30_32_37;39_45_51_52: 1
23_30_32_37;39_51_52_60: 1
23_30_32_37;43_46_50_60: 1
23_30_32_37;43_52_54_56: 1
23_30_32_37;43_52_54_58: 1
23_30_32_37;47_52_54_56: 1
23_30_32_37;52_53_56_60: 1
23_30_32_37;52_54_58_60: 1
23_30_32_46;25_43_54_60: 1
23_30_32_46;25_47_54_60: 2
23_30_32_49;25_34_38_46: 1
23_30_32_49;25_39_46_60: 1
23_30_32_49;25_43_54_60: 1
23_30_32_52;2_37_43_54: 1
23_30_32_52;22_25_54_58: 1
23_30_32_52;22_25_54_60: 2
23_30_32_52;25_43_54_60: 1
23_30_32_52;25_47_54_60: 3
23_30_32_52;25_54_58_60: 3
23_30_32_57;3_52_56_58: 1
23_30_32_57;31_43_54_58: 1
23_30_32_58;2_3_54_63: 1
23_30_32_66;2_3_25_63: 1
23_30_32_66;2_39_43_63: 1
23_30_32_66;2_39_47_54: 1
23_30_33_38;25_32_49_64: 1
23_30_34_38;32_47_52_56: 1
23_30_34_60;2_54_58_63: 1
23_30_37_38;16_25_32_52: 1
23_30_37_43;2_25_32_52: 2
23_30_37_43;22_32_52_56: 1
23_30_37_43;25_32_52_60: 1
23_30_37_45;25_32_52_60: 1
23_30_37_46;25_32_41_52: 1
23_30_37_63;25_32_52_60: 1
23_30_38_49;25_32_43_52: 1
23_30_38_49;32_47_52_58: 1
23_30_41_46;25_32_52_58: 1
23_30_46_60;2_25_39_47: 1
23_30_46_60;2_32_41_63: 1
23_30_46_60;32_47_52_56: 1
23_30_46_60;35_51_52_56: 1
23_30_46_64;31_43_54_60: 1
23_30_47_49;2_52_54_66: 1
23_30_47_52;25_32_36_38: 1
23_30_47_52;25_32_43_46: 1
23_30_47_52;25_32_46_60: 1
23_30_47_57;25_32_52_58: 1
23_30_51_52;16_32_43_60: 1
23_30_51_54;25_32_52_60: 1
23_30_52_56;2_32_39_41: 1
23_30_52_56;32_58_64_66: 1
23_30_55_57;2_32_43_46: 1
23_30_55_57;25_32_49_64: 1
23_30_55_57;25_32_52_56: 1
23_30_55_57;32_52_56_60: 1
23_30_55_57;32_52_58_60: 1
23_30_60_66;32_47_52_56: 1
23_30_64_66;25_32_52_60: 1
23_30_64_66;32_43_52_58: 1
23_31_32_43;2_25_30_46: 1
23_31_32_43;25_30_38_46: 1
23_31_32_52;3_25_30_49: 2
23_31_32_52;3_25_54_60: 1
23_31_32_52;25_30_41_46: 2
23_31_32_52;25_30_46_47: 1
23_31_32_52;25_43_54_60: 1
23_31_32_52;25_54_58_60: 1
23_31_32_58;3_25_60_66: 1
23_31_32_58;25_30_60_66: 1
23_31_32_66;2_43_45_54: 1
23_31_32_66;25_30_49_60: 1
23_31_32_66;30_38_55_57: 1
23_31_39_51;24_25_32_52: 1
23_31_39_58;2_35_43_54: 1
23_31_43_54;2_25_32_37: 1
23_31_43_54;2_25_39_46: 1
23_31_43_54;3_25_32_52: 1
23_31_43_54;25_30_32_49: 1
23_31_43_54;25_30_38_46: 1
23_31_43_54;25_30_46_60: 1
23_31_43_54;25_30_52_60: 1
23_31_43_54;25_32_49_52: 1
23_31_43_54;25_46_47_60: 1
23_31_52_54;25_30_32_49: 1
23_31_54_58;2_39_41_47: 1
23_32;2: 1
23_32;2_30: 1
23_32;25_46: 1
23_32;25_52_60: 2
23_32;25_60: 10
23_32_33;25_30_49: 1
23_32_33;25_46: 1
23_32_33_37;25_26_30_46: 1
23_32_33_43;2_3_15_45: 1
23_32_33_43;2_3_25_45: 2
23_32_33_43;2_3_30_37: 1
23_32_33_43;2_3_37_39: 1
23_32_33_43;2_3_41_45: 1
23_32_33_43;2_3_41_63: 1
23_32_33_43;2_5_14_15: 1
23_32_33_43;2_5_30_63: 1
23_32_33_43;2_16_37_54: 1
23_32_33_43;2_22_30_63: 1
23_32_33_43;2_22_39_41: 3
23_32_33_43;2_22_41_63: 1
23_32_33_43;2_22_54_63: 1
23_32_33_43;2_25_29_30: 1
23_32_33_43;2_25_30_45: 1
23_32_33_43;2_25_30_46: 11
23_32_33_43;2_25_39_46: 2
23_32_33_43;2_25_39_47: 1
23_32_33_43;2_30_37_41: 2
23_32_33_43;2_30_37_47: 1
23_32_33_43;2_30_37_54: 1
23_32_33_43;2_30_41_63: 1
23_32_33_43;2_30_45_54: 1
23_32_33_43;2_30_49_60: 1
23_32_33_43;2_30_52_58: 1
23_32_33_43;2_30_55_57: 1
23_32_33_43;2_30_63_64: 1
23_32_33_43;2_39_41_63: 1
23_32_33_43;2_39_52_56: 2
23_32_33_43;2_39_52_63: 1
23_32_33_43;2_41_45_47: 1
23_32_33_43;2_45_47_54: 2
23_32_33_43;2_47_54_63: 1
23_32_33_43;3_6_25_31: 1
23_32_33_43;3_25_46_50: 1
23_32_33_43;3_25_52_58: 4
23_32_33_43;3_25_52_60: 2
23_32_33_43;3_25_64_66: 1
23_32_33_43;3_30_52_56: 1
23_32_33_43;5_25_30_46: 1
23_32_33_43;5_30_55_57: 2
23_32_33_43;16_25_30_60: 1
23_32_33_43;22_25_31_60: 1
23_32_33_43;22_30_64_66: 1
23_32_33_43;22_54_58_66: 1
23_32_33_43;24_25_31_35: 1
23_32_33_43;24_30_31_66: 1
23_32_33_43;25_26_30_46: 1
23_32_33_43;25_27_30_46: 9
23_32_33_43;25_27_39_46: 1
23_32_33_43;25_29_30_46: 1
23_32_33_43;25_30_31_46: 2
23_32_33_43;25_30_31_49: 2
23_32_33_43;25_30_31_52: 1
23_32_33_43;25_30_37_46: 2
23_32_33_43;25_30_38_46: 16
23_32_33_43;25_30_41_46: 7
23_32_33_43;25_30_46_52: 7
23_32_33_43;25_30_46_58: 1
23_32_33_43;25_30_46_60: 25
23_32_33_43;25_30_46_64: 1
23_32_33_43;25_30_46_66: 2
23_32_33_43;25_30_49_52: 1
23_32_33_43;25_30_49_58: 1
23_32_33_43;25_30_49_60: 3
23_32_33_43;25_30_49_64: 5
23_32_33_43;25_30_52_56: 2
23_32_33_43;25_30_52_58: 1
23_32_33_43;25_30_54_60: 1
23_32_33_43;25_31_52_54: 1
23_32_33_43;25_37_39_46: 2
23_32_33_43;25_37_39_52: 1
23_32_33_43;25_37_46_54: 1
23_32_33_43;25_39_41_46: 1
23_32_33_43;25_39_46_52: 2
23_32_33_43;25_39_46_58: 1
23_32_33_43;25_41_54_60: 1
23_32_33_43;25_46_47_48: 1
23_32_33_43;25_47_54_60: 1
23_32_33_43;25_52_53_56: 1
23_32_33_43;26_52_56_58: 1
23_32_33_43;27_30_52_56: 1
23_32_33_43;30_31_38_54: 1
23_32_33_43;30_31_64_66: 1
23_32_33_43;30_38_46_60: 2
23_32_33_43;30_38_49_60: 1
23_32_33_43;30_38_55_57: 3
23_32_33_43;30_38_64_66: 1
23_32_33_43;30_41_46_60: 3
23_32_33_43;30_45_51_52: 1
23_32_33_43;30_47_52_56: 2
23_32_33_43;30_49_60_64: 3
23_32_33_43;30_51_52_56: 1
23_32_33_43;30_52_55_57: 2
23_32_33_43;30_52_58_66: 1
23_32_33_43;47_52_54_58: 1
23_32_33_43;54_60: 1
23_32_33_47;2_3_37_41: 1
23_32_33_47;2_3_41_45: 1
23_32_33_47;2_3_45_54: 1
23_32_33_47;2_22_39_41: 2
23_32_33_47;2_22_39_52: 1
23_32_33_47;2_22_41_63: 1
23_32_33_47;2_22_45_54: 1
23_32_33_47;2_25_30_46: 7
23_32_33_47;2_25_30_53: 1
23_32_33_47;2_25_37_46: 1
23_32_33_47;2_25_39_52: 1
23_32_33_47;2_25_43_46: 1
23_32_33_47;2_26_39_43: 1
23_32_33_47;2_30_37_41: 1
23_32_33_47;2_30_37_46: 1
23_32_33_47;2_30_37_54: 1
23_32_33_47;2_30_37_63: 1
23_32_33_47;2_30_43_45: 1
23_32_33_47;2_30_45_66: 1
23_32_33_47;2_30_46_60: 1
23_32_33_47;2_30_51_52: 1
23_32_33_47;2_30_54_63: 1
23_32_33_47;2_37_39_43: 1
23_32_33_47;2_37_54_63: 1
23_32_33_47;2_39_41_43: 2
23_32_33_47;2_39_41_63: 1
23_32_33_47;2_39_43_63: 2
23_32_33_47;2_43_54_63: 1
23_32_33_47;2_46_54_63: 1
23_32_33_47;3_5_26_30: 1
23_32_33_47;3_22_37_63: 1
23_32_33_47;3_24_31_66: 1
23_32_33_47;3_25_49_64: 1
23_32_33_47;3_25_52_56: 1
23_32_33_47;3_25_52_58: 2
23_32_33_47;3_25_52_60: 2
23_32_33_47;3_26_30_31: 1
23_32_33_47;3_26_30_38: 2
23_32_33_47;3_26_30_60: 1
23_32_33_47;3_26_30_66: 1
23_32_33_47;3_30_64_66: 1
23_32_33_47;3_42_52_56: 1
23_32_33_47;3_52_56_58: 1
23_32_33_47;3_52_58_60: 2
23_32_33_47;5_25_30_46: 1
23_32_33_47;14_30_37_63: 1
23_32_33_47;14_31_55_57: 1
23_32_33_47;16_25_30_38: 1
23_32_33_47;16_30_52_60: 1
23_32_33_47;20_25_31_39: 1
23_32_33_47;22_30_37_52: 1
23_32_33_47;22_37_39_41: 1
23_32_33_47;24_25_31_43: 1
23_32_33_47;24_25_31_54: 1
23_32_33_47;24_25_49_52: 1
23_32_33_47;24_31_43_54: 1
23_32_33_47;25_26_30_37: 1
23_32_33_47;25_27_30_46: 7
23_32_33_47;25_29_30_31: 1
23_32_33_47;25_29_43_60: 1
23_32_33_47;25_30_31_46: 2
23_32_33_47;25_30_31_49: 1
23_32_33_47;25_30_31_54: 1
23_32_33_47;25_30_36_46: 1
23_32_33_47;25_30_37_46: 1
23_32_33_47;25_30_37_49: 1
23_32_33_47;25_30_37_52: 1
23_32_33_47;25_30_38_46: 26
23_32_33_47;25_30_41_46: 9
23_32_33_47;25_30_41_49: 2
23_32_33_47;25_30_42_46: 1
23_32_33_47;25_30_43_46: 5
23_32_33_47;25_30_46_49: 1
23_32_33_47;25_30_46_52: 7
23_32_33_47;25_30_46_57: 1
23_32_33_47;25_30_46_58: 1
23_32_33_47;25_30_46_60: 38
23_32_33_47;25_30_46_64: 3
23_32_33_47;25_30_46_66: 1
23_32_33_47;25_30_48_60: 2
23_32_33_47;25_30_49_52: 1
23_32_33_47;25_30_49_60: 4
23_32_33_47;25_30_49_64: 7
23_32_33_47;25_30_52_56: 1
23_32_33_47;25_30_52_58: 2
23_32_33_47;25_30_52_60: 1
23_32_33_47;25_30_52_66: 1
23_32_33_47;25_30_58_60: 1
23_32_33_47;25_30_60_66: 1
23_32_33_47;25_31_52_54: 1
23_32_33_47;25_43_46_48: 1
23_32_33_47;25_43_46_50: 2
23_32_33_47;25_43_52_60: 1
23_32_33_47;25_46_52_58: 1
23_32_33_47;25_54_60: 1
23_32_33_47;26_30_31_38: 3
23_32_33_47;26_30_31_57: 1
23_32_33_47;26_30_38_52: 1
23_32_33_47;27_30_38_52: 1
23_32_33_47;27_30_46_60: 2
23_32_33_47;30_31_49_64: 1
23_32_33_47;30_31_52_66: 1
23_32_33_47;30_31_60_66: 2
23_32_33_47;30_37_38_63: 1
23_32_33_47;30_37_46_60: 2
23_32_33_47;30_38_46_60: 6
23_32_33_47;30_38_55_57: 7
23_32_33_47;30_38_58_66: 1
23_32_33_47;30_38_64_66: 3
23_32_33_47;30_41_46_60: 3
23_32_33_47;30_41_52_56: 1
23_32_33_47;30_42_52_60: 1
23_32_33_47;30_43_46_60: 2
23_32_33_47;30_45_51_52: 7
23_32_33_47;30_46_52_60: 1
23_32_33_47;30_49_60_64: 9
23_32_33_47;30_52_55_57: 3
23_32_33_47;30_52_56_58: 1
23_32_33_47;30_52_56_66: 1
23_32_33_47;30_52_58_60: 1
23_32_33_47;30_54_55_57: 1
23_32_33_47;30_55_57_60: 1
23_32_33_47;30_60_64_66: 1
23_32_33_47;31_38_55_57: 1
23_32_33_47;31_41_46_60: 1
23_32_33_47;35_45_51_52: 1
23_32_33_47;37: 1
23_32_33_47;38_39_55_57: 1
23_32_33_47;39_49_52_60: 1
23_32_33_47;39_49_60_64: 1
23_32_33_47;39_51_52_60: 1
23_32_33_47;39_55_57_64: 1
23_32_33_47;43_54_58_60: 1
23_32_33_47;52_54_56_58: 1
23_32_33_47;52_54_56_60: 1
23_32_33_51;2_30_41_52: 1
23_32_33_52;2_14_25_47: 1
23_32_33_52;2_25_30_46: 1
23_32_33_52;2_37_54_63: 1
23_32_33_52;2_45_47_54: 1
23_32_33_52;15_30_49_64: 1
23_32_33_52;22_25_30_46: 1
23_32_33_52;25_27_30_46: 4
23_32_33_52;25_30_36_46: 1
23_32_33_52;25_30_41_46: 5
23_32_33_52;25_30_43_46: 1
23_32_33_52;25_30_43_49: 1
23_32_33_52;25_30_46_48: 1
23_32_33_52;25_30_46_54: 1
23_32_33_52;25_30_46_60: 5
23_32_33_52;25_30_46_64: 1
23_32_33_52;25_30_49_64: 2
23_32_33_52;25_30_60_66: 1
23_32_33_52;25_37_39_46: 1
23_32_33_52;25_39_46_60: 1
23_32_33_52;25_39_49_64: 1
23_32_33_52;25_43_54_60: 1
23_32_33_52;30_46_58_60: 1
23_32_33_52;30_47_64_66: 1
23_32_33_58;25_47_54_60: 1
23_32_33_60;25_26_30_46: 1
23_32_33_60;25_30_46_49: 1
23_32_33_60;25_43_46_48: 1
23_32_34_38;39_49_60_64: 1
23_32_34_64;25_30_46_60: 1
23_32_36_39;25_30_38_46: 1
23_32_36_47;30_46_52_60: 1
23_32_37_39;2_22_25_52: 1
23_32_37_39;2_51_52_54: 1
23_32_37_39;3_26_30_52: 1
23_32_37_39;5_25_30_46: 1
23_32_37_39;25_30_31_46: 1
23_32_37_39;25_30_31_60: 1
23_32_37_39;25_30_38_46: 1
23_32_37_39;25_30_43_46: 1
23_32_37_39;25_30_46_52: 1
23_32_37_39;25_30_46_60: 7
23_32_37_39;25_30_52_60: 1
23_32_37_39;25_43_54_58: 1
23_32_37_39;25_47_52_56: 1
23_32_37_39;25_52_54_60: 1
23_32_37_39;27_30_46_60: 1
23_32_37_43;2_39_41_46: 1
23_32_37_43;5_25_54_60: 1
23_32_37_43;15_25_39_46: 1
23_32_37_43;25_30_36_46: 1
23_32_37_43;25_30_46_60: 1
23_32_37_43;25_30_46_64: 1
23_32_37_43;25_30_52_60: 1
23_32_37_43;34_55_60_64: 1
23_32_37_44;25_30_38_46: 1
23_32_37_45;16_25_30_38: 1
23_32_37_47;3_25_52_56: 1
23_32_37_47;25_30_38_46: 1
23_32_37_47;25_30_46_60: 2
23_32_37_47;25_43_46_48: 1
23_32_37_47;43_52_54_58: 1
23_32_37_47;52_54_56_60: 1
23_32_37_52;2_25_41_46: 2
23_32_37_52;5_25_30_46: 1
23_32_37_52;5_25_54_60: 1
23_32_37_52;25_27_30_46: 2
23_32_37_52;25_30_38_46: 1
23_32_37_52;25_30_46_49: 1
23_32_37_52;25_30_46_60: 1
23_32_37_52;25_47_54_60: 1
23_32_37_63;3_25_52_60: 1
23_32_37_63;22_25_30_46: 1
23_32_37_63;43_46_48_60: 1
23_32_38_52;25_47_54_60: 1
23_32_38_57;2_30_52_60: 1
23_32_39_41;25_30_38_46: 1
23_32_39_43;25_30_38_46: 1
23_32_39_45;25_30_38_46: 1
23_32_39_49;25_30_46_60: 1
23_32_39_51;25_30_46_60: 1
23_32_39_52;25_27_30_46: 1
23_32_39_52;25_30_38_46: 1
23_32_39_66;25_30_45_46: 1
23_32_41_43;25_30_31_49: 1
23_32_41_43;25_30_38_46: 1
23_32_41_47;25_30_64_66: 1
23_32_41_47;25_39_46_60: 1
23_32_41_47;26_30_52_66: 1
23_32_41_49;3_25_52_60: 1
23_32_41_52;2_25_30_46: 3
23_32_41_52;2_25_39_46: 2
23_32_41_52;16_25_30_60: 1
23_32_41_52;25_30_31_46: 1
23_32_41_52;25_30_37_46: 1
23_32_41_52;25_30_38_46: 4
23_32_41_52;25_30_38_58: 1
23_32_41_52;25_30_39_46: 1
23_32_41_52;25_30_43_46: 3
23_32_41_52;25_30_46_47: 1
23_32_41_52;25_30_46_49: 2
23_32_41_52;25_30_46_60: 3
23_32_41_52;25_30_49_64: 1
23_32_41_52;25_31_54_60: 1
23_32_41_52;25_39_43_46: 1
23_32_41_52;25_39_46_47: 1
23_32_41_52;25_43_54_60: 1
23_32_41_66;25_39_58_60: 1
23_32_42_47;30_49_60_64: 1
23_32_42_47;31_43_54_58: 1
23_32_42_52;25_30_46_60: 1
23_32_42_60;25_30_38_46: 1
23_32_42_60;25_31_48_54: 1
23_32_43;25_30_46_60: 1
23_32_43;25_46: 1
23_32_43;25_54_60: 1
23_32_43_45;25_31_47_60: 1
23_32_43_45;25_47_54_60: 1
23_32_43_46;3_25_52_60: 2
23_32_43_48;25_30_41_46: 1
23_32_43_48;25_46_58_60: 1
23_32_43_48;42_47_52_54: 1
23_32_43_49;25_30_33_60: 1
23_32_43_49;25_39_46_63: 1
23_32_43_52;2_14_22_39: 1
23_32_43_52;2_16_37_63: 1
23_32_43_52;2_22_39_41: 1
23_32_43_52;2_25_30_37: 1
23_32_43_52;2_25_30_46: 15
23_32_43_52;2_25_39_46: 1
23_32_43_52;2_25_39_60: 1
23_32_43_52;2_25_54_60: 1
23_32_43_52;2_30_37_41: 1
23_32_43_52;2_30_55_57: 1
23_32_43_52;2_37_54_58: 1
23_32_43_52;3_25_30_46: 1
23_32_43_52;3_25_54_60: 3
23_32_43_52;3_54_60_66: 1
23_32_43_52;15_25_30_46: 1
23_32_43_52;22_25_30_46: 1
23_32_43_52;22_25_54_60: 1
23_32_43_52;25_27_30_46: 10
23_32_43_52;25_30_31_46: 3
23_32_43_52;25_30_31_48: 1
23_32_43_52;25_30_31_60: 1
23_32_43_52;25_30_37_46: 2
23_32_43_52;25_30_38_46: 7
23_32_43_52;25_30_41_46: 11
23_32_43_52;25_30_45_46: 1
23_32_43_52;25_30_46_49: 1
23_32_43_52;25_30_46_58: 1
23_32_43_52;25_30_46_60: 26
23_32_43_52;25_30_46_64: 1
23_32_43_52;25_30_46_66: 1
23_32_43_52;25_30_48_60: 2
23_32_43_52;25_30_49_60: 1
23_32_43_52;25_30_49_64: 3
23_32_43_52;25_30_54_60: 2
23_32_43_52;25_30_58_60: 1
23_32_43_52;25_30_60_66: 1
23_32_43_52;25_31_38_46: 1
23_32_43_52;25_31_47_60: 1
23_32_43_52;25_31_54_60: 2
23_32_43_52;25_37_39_46: 1
23_32_43_52;25_39_41_46: 1
23_32_43_52;25_39_45_46: 1
23_32_43_52;25_39_46_60: 2
23_32_43_52;25_41_46_60: 1
23_32_43_52;27_30_46_60: 1
23_32_43_52;30_46: 1
23_32_43_52;30_49_60_64: 1
23_32_43_54;3_25_52_60: 1
23_32_43_54;25_30_31_46: 1
23_32_43_54;25_30_41_46: 1
23_32_43_54;25_30_46_60: 2
23_32_43_54;25_30_49_64: 1
23_32_43_54;25_39_41_46: 1
23_32_43_54;25_46: 1
23_32_43_60;2_25_52_54: 1
23_32_43_60;3_25_30_49: 1
23_32_43_60;24_25_46_56: 1
23_32_43_60;25_27_30_46: 1
23_32_43_60;25_30_31_46: 2
23_32_43_60;25_30_38_46: 1
23_32_43_60;25_30_41_46: 1
23_32_43_60;25_30_46_52: 1
23_32_43_60;25_39_41_46: 1
23_32_43_60;30_47_52_58: 1
23_32_43_66;2_22_25_39: 1
23_32_43_66;2_30_37_41: 1
23_32_43_66;2_30_37_52: 1
23_32_43_66;3_25_41_46: 1
23_32_43_66;3_30_55_57: 1
23_32_43_66;25_27_30_46: 2
23_32_43_66;25_30_31_46: 1
23_32_43_66;25_30_38_46: 5
23_32_43_66;25_30_46_60: 3
23_32_43_66;25_30_49_64: 1
23_32_43_66;25_37_41_46: 1
23_32_43_66;25_38_54_58: 1
23_32_43_66;25_54_58_60: 1
23_32_43_66;30_38_41_57: 1
23_32_43_66;30_41_55_57: 1
23_32_43_66;30_45_51_58: 1
23_32_44_46;25_41_54_60: 1
23_32_45_47;24_25_41_49: 1
23_32_45_47;25_30_31_49: 1
23_32_45_51;25_43_54_60: 1
23_32_45_52;25_30_46_47: 1
23_32_45_52;25_39_46_60: 1
23_32_45_52;25_47_54_60: 1
23_32_46_47;3_16_25_60: 1
23_32_46_47;3_25_52_56: 1
23_32_46_47;16_25_30_38: 1
